Time,Open,High,Low,Latest,Change,%Change,Volume
"2018-10-31 16:48",2711.74,2711.74,2711.74,2711.74,0,0.00%,0
"2018-10-31 16:20",2711.74,2711.74,2711.74,2711.74,0,0.00%,0
"2018-10-31 16:19",2711.74,2711.74,2711.74,2711.74,0,0.00%,0
"2018-10-31 16:18",2711.74,2711.74,2711.74,2711.74,0,0.00%,0
"2018-10-31 16:17",2711.74,2711.74,2711.74,2711.74,0,0.00%,0
"2018-10-31 16:16",2711.74,2711.74,2711.74,2711.74,0,0.00%,0
"2018-10-31 16:15",2711.74,2711.74,2711.74,2711.74,0,0.00%,0
"2018-10-31 16:14",2711.74,2711.74,2711.74,2711.74,0,0.00%,0
"2018-10-31 16:13",2711.74,2711.74,2711.74,2711.74,0,0.00%,0
"2018-10-31 16:12",2711.74,2711.74,2711.74,2711.74,0,0.00%,0
"2018-10-31 16:11",2711.74,2711.74,2711.74,2711.74,0,0.00%,0
"2018-10-31 16:10",2711.74,2711.74,2711.74,2711.74,0,0.00%,0
"2018-10-31 16:09",2711.74,2711.74,2711.74,2711.74,0,0.00%,0
"2018-10-31 16:08",2711.74,2711.74,2711.74,2711.74,0,0.00%,0
"2018-10-31 16:07",2711.74,2711.74,2711.74,2711.74,0,0.00%,0
"2018-10-31 16:06",2711.74,2711.74,2711.74,2711.74,0,0.00%,0
"2018-10-31 16:05",2711.74,2711.74,2711.74,2711.74,0,0.00%,0
"2018-10-31 16:04",2711.74,2711.74,2711.73,2711.74,0.01,0.00%,0
"2018-10-31 16:03",2711.69,2711.73,2711.69,2711.73,0.04,0.00%,0
"2018-10-31 16:02",2711.66,2711.69,2711.65,2711.69,0.03,0.00%,0
"2018-10-31 16:01",2711.59,2711.66,2711.59,2711.66,0.07,0.00%,0
"2018-10-31 16:00",2711.62,2711.62,2711.59,2711.59,0.22,+0.01%,0
"2018-10-31 15:59",2713.57,2713.57,2710.55,2711.37,-2.42,-0.09%,0
"2018-10-31 15:58",2715.8,2716.12,2713.74,2713.79,-1.98,-0.07%,0
"2018-10-31 15:57",2714.92,2716.82,2714.86,2715.77,0.62,+0.02%,0
"2018-10-31 15:56",2715.89,2716.13,2715.11,2715.15,-0.7,-0.03%,0
"2018-10-31 15:55",2714.3,2715.92,2713.54,2715.85,1.75,+0.06%,0
"2018-10-31 15:54",2714.5,2714.51,2713.25,2714.1,-0.52,-0.02%,0
"2018-10-31 15:53",2716.18,2716.18,2714.45,2714.62,-1.54,-0.06%,0
"2018-10-31 15:52",2714.21,2716.26,2714.21,2716.16,1.93,+0.07%,0
"2018-10-31 15:51",2714.75,2715.8,2714.2,2714.23,-0.74,-0.03%,0
"2018-10-31 15:50",2713.33,2715.25,2713.26,2714.97,1.66,+0.06%,0
"2018-10-31 15:49",2712.71,2713.88,2712.33,2713.31,0.26,+0.01%,0
"2018-10-31 15:48",2716.51,2716.51,2712.5,2713.05,-3.48,-0.13%,0
"2018-10-31 15:47",2715.84,2717.26,2715.77,2716.53,0.61,+0.02%,0
"2018-10-31 15:46",2718.12,2718.12,2715.44,2715.92,-2.13,-0.08%,0
"2018-10-31 15:45",2718.61,2721.18,2717.6,2718.05,-0.52,-0.02%,0
"2018-10-31 15:44",2718.76,2719.43,2718.14,2718.57,-0.6,-0.02%,0
"2018-10-31 15:43",2720.78,2721.6,2719.17,2719.17,-1.62,-0.06%,0
"2018-10-31 15:42",2722.06,2722.69,2720.6,2720.79,-1.29,-0.05%,0
"2018-10-31 15:41",2721.89,2723.22,2721.31,2722.08,0.12,0.00%,0
"2018-10-31 15:40",2719.13,2722.43,2719.13,2721.96,2.9,+0.11%,0
"2018-10-31 15:39",2721,2721.9,2719.06,2719.06,-2.43,-0.09%,0
"2018-10-31 15:38",2724.03,2724.11,2721.49,2721.49,-2.57,-0.09%,0
"2018-10-31 15:37",2724.52,2724.81,2724.06,2724.06,-0.18,-0.01%,0
"2018-10-31 15:36",2723.94,2724.66,2723.42,2724.24,0.14,+0.01%,0
"2018-10-31 15:35",2725.48,2726.09,2723.57,2724.1,-1.07,-0.04%,0
"2018-10-31 15:34",2725.53,2725.61,2723.77,2725.17,-0.57,-0.02%,0
"2018-10-31 15:33",2727.51,2727.51,2725.42,2725.74,-1.86,-0.07%,0
"2018-10-31 15:32",2728.25,2728.25,2726.81,2727.6,-0.65,-0.02%,0
"2018-10-31 15:31",2727.32,2728.26,2726.74,2728.25,0.93,+0.03%,0
"2018-10-31 15:30",2728.89,2729.38,2727.18,2727.32,-1.69,-0.06%,0
"2018-10-31 15:29",2725.8,2729.01,2725.76,2729.01,3.24,+0.12%,0
"2018-10-31 15:28",2727.03,2727.47,2725.77,2725.77,-1.34,-0.05%,0
"2018-10-31 15:27",2726.82,2727.18,2724.92,2727.11,-0.23,-0.01%,0
"2018-10-31 15:26",2728.29,2728.74,2727.34,2727.34,-1.02,-0.04%,0
"2018-10-31 15:25",2729.45,2729.51,2728.12,2728.36,-1.04,-0.04%,0
"2018-10-31 15:24",2728.63,2729.4,2727.82,2729.4,0.7,+0.03%,0
"2018-10-31 15:23",2727.82,2729.07,2726.41,2728.7,0.9,+0.03%,0
"2018-10-31 15:22",2729.25,2729.37,2727.03,2727.8,-1.49,-0.05%,0
"2018-10-31 15:21",2733.06,2734.04,2728.75,2729.29,-3.71,-0.14%,0
"2018-10-31 15:20",2732.7,2733.08,2732.28,2733,0.3,+0.01%,0
"2018-10-31 15:19",2734.56,2734.56,2732.66,2732.7,-1.81,-0.07%,0
"2018-10-31 15:18",2735.76,2735.91,2734.21,2734.51,-1.22,-0.04%,0
"2018-10-31 15:17",2735.01,2736.11,2734.93,2735.73,0.71,+0.03%,0
"2018-10-31 15:16",2734.15,2735.69,2734.15,2735.02,0.63,+0.02%,0
